,电影,评分,链接,类型,地区,上映地点,时长(min),上映时间
2866,乐高星球大战：学徒危机,9.0,http://maoyan.com/films/72407,"动画,家庭,奇幻",美国,美国上映,22.0,2011.0
2867,魔境仙踪,7.8,http://maoyan.com/films/78050,"动作,冒险,奇幻",美国,大陆上映,127.0,2013.0
2868,夜色人生,6.5,http://maoyan.com/films/246715,"剧情,犯罪",美国,美国上映,128.0,2016.0
2869,白云桥,6.1,http://maoyan.com/films/1187417,"恐怖,惊悚,悬疑",中国大陆,大陆上映,94.0,2016.0
2870,重生爱人,5.6,http://maoyan.com/films/246221,"爱情,悬疑",中国大陆,大陆上映,89.0,2015.0
2871,飓风营救,8.6,http://maoyan.com/films/29649,"动作,惊悚,犯罪","法国,美国,英国",大陆上映,93.0,2008.0
2872,我是谁,8.1,http://maoyan.com/films/7458,"动作,科幻,喜剧",中国香港,中国香港上映,120.0,1998.0
2873,天行者,6.5,http://maoyan.com/films/228,"动作,犯罪,剧情","中国香港,中国大陆",大陆上映,118.0,2006.0
2874,星河战队,8.7,http://maoyan.com/films/3857,"动作,冒险,科幻,惊悚",美国,美国上映,129.0,1997.0
2875,公园,0.0,http://maoyan.com/films/883251,"剧情,音乐",日本,日本上映,118.0,2017.0
2876,耐撕侦探,7.7,http://maoyan.com/films/248095,"喜剧,动作,犯罪","美国,英国",美国上映,116.0,2016.0
2878,黒執事 Book of the Atlantic,8.9,http://maoyan.com/films/874929,"剧情,动画",日本,日本上映,101.0,2017.0
2879,赌侠2：上海滩赌圣,8.9,http://maoyan.com/films/9395,"喜剧,奇幻",中国香港,中国香港上映,116.0,1991.0
2880,倩女幽魂2：人间道,7.5,http://maoyan.com/films/4807,"喜剧,动作,爱情",中国香港,中国香港上映,104.0,1990.0
2881,西雅图未眠夜,6.8,http://maoyan.com/films/5926,"喜剧,爱情,剧情",美国,美国上映,105.0,1993.0
2884,楢山节考,8.4,http://maoyan.com/films/3373,剧情,日本,大陆上映,98.0,1958.0
2885,荒野生存,8.1,http://maoyan.com/films/23349,"冒险,传记,剧情",美国,美国上映,148.0,2007.0
2886,苏州河,7.6,http://maoyan.com/films/212763,"剧情,爱情","中国大陆,德国",中国香港上映,83.0,2000.0
2887,倩女幽魂3：道道道,7.1,http://maoyan.com/films/5857,"喜剧,动作,恐怖",中国香港,中国香港上映,104.0,1991.0
2890,帕特森,7.5,http://maoyan.com/films/345010,剧情,"美国,法国,德国",戛纳电影节上映,118.0,2016.0
2891,蓝精灵,8.2,http://maoyan.com/films/151,"喜剧,动画,冒险",美国,大陆上映,103.0,2011.0
2892,Tiger Zinda Hai,7.1,http://maoyan.com/films/1199300,"动作,惊悚",印度,印度上映,145.0,2017.0
2893,怒放之青春再见,8.0,http://maoyan.com/films/78441,"剧情,爱情,音乐",中国大陆,大陆上映,96.0,2014.0
2894,红番区,7.0,http://maoyan.com/films/78557,"喜剧,惊悚,犯罪","中国香港,加拿大",大陆上映,104.0,1995.0
2895,007之黄金眼,7.4,http://maoyan.com/films/1596,"动作,冒险,惊悚","英国,美国",美国上映,130.0,1995.0
2896,负重前行,0.0,http://maoyan.com/films/333694,"剧情,悬疑,恐怖",澳大利亚,澳大利亚阿德莱德电影节上映,105.0,2017.0
2897,核能浩劫后,0.0,http://maoyan.com/films/424311,恐怖,意大利,意大利上映,92.0,1984.0
2898,名侦探柯南：逃亡者·毛利小五郎,0.0,http://maoyan.com/films/531518,动画,日本,日本上映,22.0,2014.0
2899,雷神小队,0.0,http://maoyan.com/films/1189407,"喜剧,短片,奇幻",美国,美国上映,4.0,2016.0
2901,夜行者,8.3,http://maoyan.com/films/246003,"剧情,犯罪,惊悚",美国,多伦多电影节上映,117.0,2014.0
2902,陈翔六点半之废话少说,0.0,http://maoyan.com/films/1205043,"剧情,喜剧,奇幻",中国大陆,大陆上映,84.0,2017.0
2903,太平间闹鬼事件,6.8,http://maoyan.com/films/32851,"剧情,惊悚,恐怖",美国,美国上映,92.0,2009.0
2905,守梦者,8.8,http://maoyan.com/films/335536,剧情,中国大陆,大陆上映,90.0,2015.0
2906,堕落天使,7.7,http://maoyan.com/films/5913,"喜剧,剧情,爱情",中国香港,中国香港上映,90.0,1995.0
2907,叶问前传,5.8,http://maoyan.com/films/24,动作,"中国香港,中国大陆",大陆上映,100.0,2010.0
2908,潘多拉,6.6,http://maoyan.com/films/343204,"动作,惊悚,灾难",韩国,韩国上映,136.0,2016.0
2909,东京攻略,6.4,http://maoyan.com/films/12179,"喜剧,动作,爱情",中国香港,大陆上映,118.0,2000.0
2910,无浪城市,6.2,http://maoyan.com/films/29973,纪录片,"美国,中国香港,加拿大",大陆上映,63.0,2007.0
2911,风云2,5.1,http://maoyan.com/films/343,"动作,冒险,奇幻","中国香港,中国大陆",大陆上映,110.0,2009.0
2912,血伞凶灵,0.0,http://maoyan.com/films/1200359,"恐怖,惊悚,悬疑",中国大陆,大陆上映,88.0,2017.0
2913,星之声,8.4,http://maoyan.com/films/16919,"动画,爱情,科幻",日本,日本上映,25.0,2003.0
2917,进击的巨人真人版：前篇,7.0,http://maoyan.com/films/78917,"动作,冒险,剧情",日本,日本上映,98.0,2015.0
2921,狮子王3,7.6,http://maoyan.com/films/596,"动画,家庭,冒险",美国,美国上映,77.0,2004.0
2923,魔法少女伊莉雅：雪下的誓言,0.0,http://maoyan.com/films/1212315,"动画,动作,奇幻",日本,日本上映,90.0,2017.0
2924,寻找周杰伦,5.5,http://maoyan.com/films/231071,爱情,中国香港,大陆上映,100.0,2003.0
2925,唐人街,8.2,http://maoyan.com/films/2690,"犯罪,剧情,悬疑",美国,美国上映,130.0,1974.0
2926,内心引力,8.5,http://maoyan.com/films/346287,纪录片,中国大陆,大陆上映,94.0,2017.0
2927,爱在日落黄昏时,8.7,http://maoyan.com/films/1287,"剧情,爱情",美国,美国上映,80.0,2004.0
2928,僵尸先生后传,0.0,http://maoyan.com/films/1170380,"喜剧,动作,惊悚,恐怖",中国大陆,大陆上映,61.0,2016.0
2929,心惊胆战,4.5,http://maoyan.com/films/1199238,"惊悚,恐怖,剧情",中国香港,大陆上映,90.0,2017.0
2930,许愿,5.0,http://maoyan.com/films/473355,"惊悚,恐怖,奇幻",美国,美国上映,90.0,2017.0
2931,吸血鬼,7.7,http://maoyan.com/films/7773,"恐怖,奇幻","德国,法国",德国上映,75.0,1932.0
2932,音乐会,8.4,http://maoyan.com/films/46089,"喜剧,剧情,音乐","法国,意大利,罗马尼亚,比利时,俄罗斯",法国上映,119.0,2009.0
2933,她认出了风暴：萧红和她的黄金时代,7.0,http://maoyan.com/films/341471,纪录片,中国大陆,大陆上映,153.0,2014.0
2934,暗黑者,7.9,http://maoyan.com/films/1167905,"剧情,喜剧,悬疑,犯罪",中国大陆,大陆上映,35.0,2014.0
2935,变相怪杰,8.4,http://maoyan.com/films/5523,"动作,喜剧,犯罪",美国,美国上映,101.0,1994.0
2936,城市猎人,6.8,http://maoyan.com/films/3622,"动作,喜剧,爱情","中国香港,日本",中国香港上映,105.0,1993.0
2937,迪迦奥特曼最终圣战,7.4,http://maoyan.com/films/46886,"动作,科幻,奇幻,冒险",日本,大陆上映,84.0,2000.0
2938,古曼,5.5,http://maoyan.com/films/245981,"惊悚,悬疑",中国大陆,大陆上映,90.0,2016.0
2939,回到爱开始的地方,7.6,http://maoyan.com/films/78205,"剧情,爱情","中国大陆,中国台湾",大陆上映,94.0,2013.0
2940,笔仙Ⅱ,5.7,http://maoyan.com/films/78180,"惊悚,悬疑",中国大陆,大陆上映,94.0,2013.0
2947,超级兵王之战狼归来,0.0,http://maoyan.com/films/1212165,"动作,犯罪",中国,大陆上映,68.0,2017.0
2948,结婚大作战,6.5,http://maoyan.com/films/28006,"喜剧,爱情",美国,美国上映,89.0,2009.0
2952,海蒂和爷爷,0.0,http://maoyan.com/films/337625,"剧情,家庭,冒险","德国,瑞士,南非",德国上映,111.0,2015.0
2953,蝙蝠侠：战车,0.0,http://maoyan.com/films/353421,"纪录片,短片",美国,美国上映,14.0,2005.0
2955,大脚印,0.0,http://maoyan.com/films/332436,"动作,冒险,家庭",中国大陆,大陆上映,91.0,2017.0
2956,旺角卡门,7.5,http://maoyan.com/films/10545,"犯罪,剧情,爱情",中国香港,中国香港上映,102.0,1988.0
2957,奋斗吧！青春,0.0,http://maoyan.com/films/248927,"喜剧,爱情",中国大陆,大陆上映,93.0,2015.0
2958,猫,8.9,http://maoyan.com/films/204365,"歌舞,音乐",英国,大陆上映,120.0,1998.0
2959,赴汤蹈火,7.7,http://maoyan.com/films/367891,"剧情,犯罪,西部",美国,戛纳电影节上映,102.0,2016.0
2960,玩命试爱,0.0,http://maoyan.com/films/1204116,"喜剧,爱情",中国大陆,大陆上映,94.0,2017.0
2961,雷霆战警,6.4,http://maoyan.com/films/5907,动作,中国香港,大陆上映,103.0,2001.0
2962,魔女嘉莉,7.5,http://maoyan.com/films/78434,"剧情,恐怖",美国,美国上映,92.0,2013.0
2963,枕边有张脸2,6.2,http://maoyan.com/films/367992,"恐怖,惊悚,悬疑",中国大陆,大陆上映,91.0,2016.0
2965,嫦娥,5.7,http://maoyan.com/films/69167,剧情,中国大陆,大陆上映,95.0,2011.0
2966,特洛伊,7.1,http://maoyan.com/films/13375,"动作,爱情,历史","美国,马耳他,英国",大陆上映,163.0,2004.0
2967,日为吾兄月为吾妹,6.6,http://maoyan.com/films/6541,"剧情,传记,历史,战争","意大利,英国",大陆上映,135.0,1972.0
2968,98古惑仔之龙争虎斗,7.0,http://maoyan.com/films/13017,动作,中国香港,中国香港上映,114.0,1998.0
2969,偷心,7.7,http://maoyan.com/films/13570,"剧情,爱情",美国,美国上映,104.0,2004.0
2970,谍影重重4,7.6,http://maoyan.com/films/648,"动作,惊悚,冒险",美国,大陆上映,135.0,2012.0
2971,烈火狼,0.0,http://maoyan.com/films/1207627,"剧情,动作",中国大陆,大陆上映,75.0,2017.0
2972,极乐空间,7.9,http://maoyan.com/films/78237,"动作,惊悚,科幻",美国,大陆上映,109.0,2013.0
2975,沉默,6.1,http://maoyan.com/films/518156,"剧情,惊悚,犯罪",韩国,韩国上映,125.0,2017.0
2976,王者归来黄飞鸿,0.0,http://maoyan.com/films/1204563,"喜剧,动作",中国大陆,大陆上映,80.0,2017.0
2977,功夫机器侠,0.0,http://maoyan.com/films/367774,动作,中国大陆,大陆上映,95.0,2017.0
2978,罪恶之城,8.5,http://maoyan.com/films/13619,"动作,犯罪,惊悚",美国,美国上映,124.0,2005.0
2979,赤壁(下),7.3,http://maoyan.com/films/16,"剧情,动作,历史,战争","中国大陆,中国香港,日本,中国台湾,韩国",大陆上映,142.0,2009.0
2980,控方证人,8.4,http://maoyan.com/films/4430,"剧情,犯罪,悬疑",美国,美国上映,116.0,1958.0
2981,凡高与提奥,8.3,http://maoyan.com/films/4659,"剧情,传记","法国,荷兰,英国,意大利,德国",大陆上映,138.0,1990.0
2983,超级大坏蛋,0.0,http://maoyan.com/films/660,"喜剧,动作,动画",美国,大陆上映,95.0,2010.0
2985,空中监狱,8.3,http://maoyan.com/films/7681,"动作,犯罪,惊悚",美国,美国上映,115.0,1997.0
2986,性爱录像带,7.0,http://maoyan.com/films/246481,喜剧,美国,美国上映,94.0,2014.0
2987,五十度黑,3.3,http://maoyan.com/films/341995,喜剧,美国,美国上映,92.0,2016.0
2988,法官老爹,8.6,http://maoyan.com/films/245949,剧情,美国,美国上映,141.0,2014.0
2989,造梦者,0.0,http://maoyan.com/films/1132556,纪录片,中国大陆,大陆上映,55.0,2016.0
2990,哆啦A梦：大雄的宇宙英雄记,8.8,http://maoyan.com/films/246517,"剧情,科幻",日本,日本上映,101.0,2015.0
2991,钢铁侠与浩克：联合战记,5.5,http://maoyan.com/films/331957,动画,美国,美国上映,71.0,2013.0
2992,鬼乡,6.9,http://maoyan.com/films/345555,剧情,韩国,韩国上映,127.0,2016.0
2993,洛杉矶捣蛋计划,8.1,http://maoyan.com/films/345924,"剧情,喜剧,家庭",中国大陆,大陆上映,106.0,2016.0
2994,我爱灰太狼2,6.5,http://maoyan.com/films/78186,"喜剧,动画",中国大陆,大陆上映,88.0,2013.0
2995,非常幸运,7.2,http://maoyan.com/films/78044,"喜剧,爱情","中国大陆,中国香港",大陆上映,113.0,2013.0
2996,豪勇七蛟龙,7.0,http://maoyan.com/films/247824,"动作,西部,冒险",美国,多伦多国际电影节上映,132.0,2016.0
2997,007之明日帝国,7.0,http://maoyan.com/films/6717,"动作,冒险,惊悚","英国,美国",英国上映,119.0,1997.0
2998,绽放,5.7,http://maoyan.com/films/796,剧情,中国大陆,大陆上映,90.0,2008.0
2999,反叛者,0.0,http://maoyan.com/films/354205,"剧情,动作",印度,科威特上映,168.0,2012.0
3001,奎迪,8.1,http://maoyan.com/films/336866,"剧情,运动",美国,美国上映,132.0,2015.0
3004,旋风九日,9.0,http://maoyan.com/films/246645,"纪录片,传记,历史",中国大陆,大陆上映,94.0,2015.0
3005,失恋399年,0.0,http://maoyan.com/films/367742,"喜剧,爱情",中国大陆,大陆上映,93.0,2017.0
3006,死亡写真,6.8,http://maoyan.com/films/13574,恐怖,中国香港,中国香港上映,101.0,2004.0
3007,勇往直前,8.2,http://maoyan.com/films/225968,"剧情,爱情",德国,德国上映,121.0,2004.0
3008,代号8,0.0,http://maoyan.com/films/346095,"动作,科幻,短片,犯罪","美国,加拿大",大陆上映,10.0,2018.0
3010,蜜桃成熟时,7.1,http://maoyan.com/films/125684,"情色,爱情,剧情",中国香港,中国香港上映,77.0,1993.0
3015,赛末点,8.0,http://maoyan.com/films/233746,"爱情,惊悚,剧情","英国,俄罗斯,爱尔兰,美国",英国上映,124.0,2006.0
3016,X战警：进化,6.5,http://maoyan.com/films/214089,"动画,惊悚,动作,剧情,奇幻,爱情,科幻",美国,大陆上映,23.0,2000.0
3017,变形金刚3：月黑之时 - 世界首映庆典,0.0,http://maoyan.com/films/630959,"纪录片,短片",美国,美国上映,22.0,2011.0
3018,盗火线,8.2,http://maoyan.com/films/4087,"犯罪,惊悚,剧情",美国,美国上映,170.0,1995.0
3019,玉子,7.4,http://maoyan.com/films/248789,"剧情,科幻,冒险","韩国,美国",戛纳电影节上映,120.0,2017.0
3020,梦寻,7.0,http://maoyan.com/films/245932,"剧情,爱情",中国大陆,大陆上映,30.0,2013.0
3021,女猎鹰人,7.6,http://maoyan.com/films/657549,"纪录片,冒险,运动","英国,蒙古,美国",圣丹斯电影节上映,87.0,2016.0
3022,碟中谍3,8.3,http://maoyan.com/films/401,"动作,惊悚,冒险",美国,大陆上映,126.0,2006.0
3023,机器侠,5.1,http://maoyan.com/films/53968,"喜剧,动作,科幻","中国大陆,中国香港",大陆上映,102.0,2009.0
3025,龙虎门,6.8,http://maoyan.com/films/17918,"动作,剧情","中国大陆,中国香港",大陆上映,94.0,2006.0
3027,邻居大战2：姐妹会崛起,6.0,http://maoyan.com/films/338354,喜剧,美国,美国上映,92.0,2016.0
3028,金箍棒传奇,6.1,http://maoyan.com/films/78015,"喜剧,动画",中国大陆,大陆上映,85.0,2012.0
3029,地心营救,8.2,http://maoyan.com/films/337020,"剧情,历史,传记","美国,智利",大陆上映,127.0,2016.0
3030,赤裸特工,6.4,http://maoyan.com/films/12647,"动作,爱情,惊悚",中国香港,中国香港上映,92.0,2002.0
3031,生命交叉点,0.0,http://maoyan.com/films/22654,"剧情,惊悚,爱情",美国,大陆上映,95.0,2003.0
3032,废柴王爷2之御姐王妃,0.0,http://maoyan.com/films/1212644,"喜剧,古装",中国大陆,大陆上映,70.0,2017.0
3038,神秘代码,7.3,http://maoyan.com/films/449,"剧情,悬疑,科幻",美国,大陆上映,121.0,2009.0
3039,无懈可击,7.7,http://maoyan.com/films/5196,"惊悚,犯罪,剧情",美国,美国上映,117.0,1999.0
3041,十二猴子,7.9,http://maoyan.com/films/6374,"悬疑,科幻,惊悚",美国,美国上映,129.0,1995.0
3042,白发魔女传,8.3,http://maoyan.com/films/2578,"冒险,爱情,动作",中国香港,大陆上映,89.0,1993.0
3044,潜伏者,7.3,http://maoyan.com/films/337120,"剧情,传记,犯罪",英国,美国上映,127.0,2016.0
3045,我们停战吧,0.0,http://maoyan.com/films/342147,"剧情,爱情",中国香港,大陆上映,106.0,2017.0
3046,忠犬八公物语,9.0,http://maoyan.com/films/25310,"剧情,家庭",日本,日本上映,107.0,1987.0
3047,绿色地狱,7.4,http://maoyan.com/films/247270,"冒险,恐怖","美国,智利",美国上映,100.0,2015.0
3048,登陆之日,7.0,http://maoyan.com/films/84,"剧情,爱情,战争",韩国,韩国上映,137.0,2011.0
3049,曝光,4.3,http://maoyan.com/films/337042,剧情,美国,美国上映,102.0,2016.0
3050,血域燃烧,7.0,http://maoyan.com/films/247376,惊悚,"英国,波多黎各",美国上映,90.0,2014.0
3051,冰川时代2：融冰之灾,8.4,http://maoyan.com/films/15795,"动画,动作,冒险",美国,大陆上映,91.0,2014.0
3052,游戏王 剧场版,7.5,http://maoyan.com/films/341648,"剧情,动画,奇幻,冒险",日本,日本上映,130.0,2016.0
3053,终极胜利,7.8,http://maoyan.com/films/341123,"剧情,战争,历史","中国大陆,香港,美国",大陆上映,108.0,2016.0
3056,以女儿之名,0.0,http://maoyan.com/films/471209,"剧情,传记","法国,德国",法国上映,87.0,2016.0
3057,怪物史瑞克,8.4,http://maoyan.com/films/1227,"冒险,喜剧,家庭",美国,大陆上映,90.0,2002.0
3058,人皮脸,5.1,http://maoyan.com/films/337204,"惊悚,恐怖",美国,美国TV首映上映,90.0,2017.0
3059,黑皮书,0.0,http://maoyan.com/films/21908,"剧情,惊悚,战争","荷兰,德国,比利时,英国",大陆上映,145.0,2009.0
3084,洗澡,7.9,http://maoyan.com/films/545,"剧情,喜剧,家庭",中国,大陆上映,92.0,2001.0
3085,冰之下,0.0,http://maoyan.com/films/315531,剧情,德国,德国上映,92.0,2005.0
3092,伤痕,0.0,http://maoyan.com/films/1175038,"剧情,爱情",中国台湾,台湾上映,47.0,2016.0
3093,越囧,0.0,http://maoyan.com/films/246674,"剧情,喜剧,爱情","中国大陆,越南",大陆上映,96.0,2016.0
3094,性,5.1,http://maoyan.com/films/61852,"惊悚,情色",澳大利亚,大陆上映,90.0,2011.0
3095,杰克·布鲁克斯之怪兽杀手,6.3,http://maoyan.com/films/319083,"喜剧,动作,恐怖",加拿大,西班牙上映,85.0,2007.0
3097,为爱放手,0.0,http://maoyan.com/films/337536,"剧情,爱情",中国大陆,大陆上映,89.0,2016.0
3098,憨豆特工2,7.6,http://maoyan.com/films/224,喜剧,"英国,法国,美国",英国上映,100.0,2011.0
3099,深海挑战,8.1,http://maoyan.com/films/78423,"纪录片,冒险",美国,大陆上映,90.0,2015.0
3102,终极救援,0.0,http://maoyan.com/films/344188,"动作,惊悚","美国,英国",美国上映,83.0,2015.0
3103,海豚湾,8.9,http://maoyan.com/films/48465,"剧情,纪录片",美国,美国上映,92.0,2009.0
3104,万能钥匙,8.2,http://maoyan.com/films/14648,"恐怖,悬疑,惊悚",美国,美国上映,104.0,2005.0
3105,魔法黑森林,6.9,http://maoyan.com/films/78648,"音乐,奇幻,冒险",美国,美国上映,125.0,2014.0
3106,脑残粉,7.8,http://maoyan.com/films/552527,"剧情,动作,悬疑",印度,大陆上映,125.0,2016.0
3107,小猪班纳之梦想大“帽”险,7.9,http://maoyan.com/films/248938,"动画,冒险",中国大陆,大陆上映,90.0,2015.0
3108,人间喜剧,7.0,http://maoyan.com/films/247582,喜剧,中国香港,中国香港上映,100.0,2010.0
3109,未知死亡,8.9,http://maoyan.com/films/47738,"动作,悬疑,爱情",印度,印度上映,183.0,2008.0
3110,狮子王2：辛巴的荣耀,7.5,http://maoyan.com/films/8562,"动画,冒险,家庭","美国,澳大利亚",大陆上映,81.0,1999.0
3111,疯狂的麦克斯2,7.6,http://maoyan.com/films/1391,"冒险,科幻,惊悚",澳大利亚,澳大利亚上映,95.0,1981.0
3112,300勇士:帝国崛起,7.8,http://maoyan.com/films/78588,"动作,历史,战争",美国,美国上映,102.0,2014.0
3113,三十二,0.0,http://maoyan.com/films/349753,纪录片,中国大陆,大陆上映,43.0,2013.0
